#1.Msg_size 2.Frags  3.Inst_active_diff 4.Inst_passive_diff 5.Inst_tot_diff  6.Cache_active_diff 7.Cache_passive_diff 8.Cache_tot_diff  9.Inst_per_put_ini 10.Inst_per_put_final 11.Inst_per_put_diff  12.Cache_per_put_ini 13.Cache_per_put_final 14.Cache_per_put_diff  15.Dca_active_diff 16.Dca_passive_diff 17.Dca_tot_diff  18.Tca_active_diff 19.Tca_passive_diff 20.Tca_tot_diff  21.Tch_percent_ini 22.Tch_percent_final  23.Tcm_percent_ini 24.Tcm_percent_final 
524288 1 -.403137229078 .076902289615 .041926521491 -.470448596188 -21.583922074268 -.470587112368 524414.963524023540 526529.075476846752 -.403137229078 2762.851802778404 2775.849600299355 -.470448596188 -.093943988255 3.168431401672 -.093908723826 -.087440472114 .176693558599 -.087435881382 80.144406770561 80.068424674512 19.855593229438 19.931575325487
524288 2 12.157316344655 1.369996951036 2.237782713614 -2.357814573602 -147.368399608817 -2.358015589560 296543.527343315210 260491.792624588080 12.157316344655 1370.665451719458 1402.983201495436 -2.357814573602 1.101403039534 -28.024808689061 1.101203512391 1.102561401960 -24.322527178867 1.102289039412 80.591016045328 79.911904606863 19.408983954671 20.088095393136
524288 4 26.137425254394 2.436622273324 4.637279396381 -10.204545467977 -41.666662255308 -10.204590097823 176088.380907679566 130063.411966261378 26.137425254394 634.473874765838 699.219049798759 -10.204545467977 -2.465079662369 9.416199163284 -2.464986989400 -2.468581043650 14.260357280742 -2.468373507796 81.370213212179 79.963739477932 18.629786787820 20.036260522067
524288 8 44.490515182318 5.455781713434 10.004295998366 -18.220488811748 -114.999824500165 -18.220654116254 117172.261939764643 65041.718951988169 44.490515182318 292.736249613138 346.074225221832 -18.220488811748 -2.002151103311 26.791868681335 -2.001903788796 -2.000755690619 13.778392478985 -2.000566963037 82.847476491640 80.119954016186 17.152523508359 19.880045983813
524288 16 56.278502056785 7.735102759776 13.772964778544 -5.968114158818 -23.728813766516 -5.968155806575 64361.646239885325 28139.875836990700 56.278502056785 157.256549846228 166.641800263270 -5.968114158818 -5.248051488324 8.267715802014 -5.247950842944 -5.242382428895 6.850234644028 -5.242250540639 81.570425882430 81.443338995975 18.429574117569 18.556661004024
524288 32 68.907243083750 11.752341850301 19.679037872181 -6.765221575618 .000005259006 -6.765198232364 37833.653806661015 11763.526010640648 68.907243083750 61.586809537758 65.753293664341 -6.765221575617 .617193270466 15.756306908094 .617285395294 .614243193088 7.432902436542 .614306490222 87.409242394257 86.474369479385 12.590757605742 13.525630520614
524288 64 76.491410505591 17.524113617096 28.075750881423 -.205433070022 -6.666743821138 -.205451815397 27648.006163142625 6499.656272282021 76.491410505591 32.315121921566 32.381507868611 -.205433070022 -2.463536676707 12.338159260224 -2.463426763554 -2.456855153444 10.588170484661 -2.456713148914 86.756903624314 87.047911967177 13.243096375685 12.952088032822
524288 128 80.819475366201 25.917587112126 38.940135127663 7.526544080215 25.714340524736 7.526638090568 22656.953458823231 4345.722539437876 80.819475366201 15.870506139283 14.676005498957 7.526544080212 -3.916372512040 33.266582708448 -3.916013465550 -3.907227016418 30.991209333385 -3.906743574257 86.905177672804 88.346109216638 13.094822327195 11.653890783361
524288 256 86.843425578820 38.067621160583 52.943142767340 9.064051652035 14.444447915157 9.064073864696 20046.567751101914 2637.441605065864 86.843425578820 8.515765999745 7.743892570962 9.064051652031 -14.843928417021 28.072535126020 -14.843488220055 -14.812843116664 27.299706053990 -14.812159380385 84.995878038120 88.116189594350 15.004121961879 11.883810405649
524288 512 86.936502353372 49.606543617608 63.075396878534 1.349780006538 38.059701885450 1.350097646873 16858.427504336950 2202.300280287479 86.936502353372 3.024741014985 2.983913665515 1.349780006543 -76.919537874976 56.824386137191 -76.916266498594 -76.743003030317 52.427500893371 -76.738599069684 82.795310067360 90.397093985762 17.204689932639 9.602906014237
