#1.Msg_size 2.Frags  3.Inst_active_diff 4.Inst_passive_diff 5.Inst_tot_diff  6.Cache_active_diff 7.Cache_passive_diff 8.Cache_tot_diff  9.Inst_per_put_ini 10.Inst_per_put_final 11.Inst_per_put_diff  12.Cache_per_put_ini 13.Cache_per_put_final 14.Cache_per_put_diff  15.Dca_active_diff 16.Dca_passive_diff 17.Dca_tot_diff  18.Tca_active_diff 19.Tca_passive_diff 20.Tca_tot_diff  21.Tch_percent_ini 22.Tch_percent_final  23.Tcm_percent_ini 24.Tcm_percent_final 
524288 1024 11.926263777901 4.535388865988 5.839804805708 -4.646572354691 37.500000554945 -4.643418307792 1931.280792571740 1700.951150957678 11.926263777901 .695937499255 .728274738701 -4.646572354646 -4.952214172647 11.578948319246 -4.951686984523 -4.938570442094 15.662651571152 -4.937425668946 96.421557017053 96.431514256822 3.578442982946 3.568485743177
524288 2048 8.196159118109 4.211138526490 5.075579372069 -9.082142497560 -.000175892643 -9.082101186893 1471.725016360292 1351.100092238378 8.196159118109 .715654296154 .780651039121 -9.082142497613 -1.424690715076 51.048865028033 -1.423497331200 -1.411740255024 50.352025448659 -1.409403771360 96.505750870494 96.241459021330 3.494249129505 3.758540978669
524288 4096 4.612744198325 4.311270489567 4.399189533217 -71.101820309631 -.001755756176 -71.100003959580 1497.001091268003 1427.948260281676 4.612744198325 .382268879809 .654069011830 -71.101820309517 4.859370782903 -39.657624743652 4.858780694349 4.883383295202 -52.477925087313 4.882060941981 97.319611955951 95.178347492150 2.680388044048 4.821652507849
524288 8192 3.343263634296 4.533248339941 4.137651289440 -235.266465809949 37.499290291242 -235.259618253067 1347.329995828988 1302.285202044469 3.343263634296 .259335123501 .869463703166 -235.266465810076 3.153781812905 35.219390400986 3.154056921467 3.148023379345 26.665834279009 3.148365877323 98.281154030703 94.049977775313 1.718845969296 5.950022224686
524288 16384 2.476780835047 5.920143656232 4.658274972963 -122.384138740004 -124.999981301207 -122.384157852569 1292.310645698632 1260.302943296690 2.476780835047 .222765299581 .495394692885 -122.384138740095 2.933232365357 12.138735849129 2.933277121780 2.933861652261 -1.872650598377 2.933825595712 98.461861126499 96.476034851407 1.538138873500 3.523965148592
524288 32768 2.261664400080 -1.111097427157 .193998428768 -75.541613619208 .000532883946 -75.540641703701 1199.325543614151 1172.200824753156 2.261664400080 .142319945854 .249830729454 -75.541613619141 1.655195776974 37.428904706360 1.655379806708 1.656809150210 32.796056987689 1.657064474244 98.972100457812 98.165209581722 1.027899542187 1.834790418277
524288 65536 1.852925886991 .655774218474 1.141145313062 -43.616692076079 -49.998655942148 -43.616871538713 1188.325332206414 1166.306544504286 1.852925886991 .086820068375 .124688110258 -43.616692075658 1.189592920667 12.308478491670 1.189641912734 1.189752991186 4.437716886907 1.189774489790 99.357323542651 99.065895798526 .642676457348 .934104201473
524288 131072 1.857952267554 -2.043476948773 -.427106926935 1.127221802085 -100.000002547198 1.124292665193 1187.851264032562 1165.781554537290 1.857952267554 .063216095284 .062503509675 1.127221802926 .555896389335 25.789472668750 .556006042553 .557694646271 28.571427564172 .557894185858 99.526336175478 99.529048948576 .473663824521 .470951051423
524288 262144 1.935173171421 -1.297113234118 .062755546179 1.487959992535 -50.000618698705 1.486226408478 1189.563668329115 1166.543551362628 1.935173171421 .031723327515 .031251297093 1.487959993404 .109562529517 35.820630916736 .109686942850 .111288079428 25.285733084801 .111415174495 99.759818826606 99.763129017208 .240181173393 .236870982791
524288 524288 1.850047830810 -1.556221116980 -.115701549124 2.111109756104 1.999800273522 2.111096375506 1187.438102617116 1165.469929757427 1.850047830810 .015865135189 .015530204772 2.111109757402 -.342875037216 39.437773543038 -.342747497546 -.341699362883 31.208359119487 -.341561280756 99.879138309679 99.882092721035 .120861690320 .117907278964
