524288 1	10000	0.000921420487	1411957571312	1411957580527
524288 2	10000	0.000919700310	1411957669750	1411957678948
524288 4	10000	0.000934247700	1411957767877	1411957777220
524288 8	10000	0.000964562919	1411957867519	1411957877165
524288 16	10000	0.000984504208	1411957970582	1411957980428
524288 32	10000	0.001021442671	1411958075555	1411958085770
524288 64	10000	0.001111805455	1411958184596	1411958195715
524288 128	4000	0.001298359212	1411958303174	1411958308368
524288 256	4000	0.001589512608	1411958358596	1411958364955
524288 512	4000	0.002074308684	1411958426421	1411958434719
524288 1024	2000	0.003078112441	1411958515093	1411958521250
524288 2048	2000	0.004983569273	1411958580801	1411958590769
524288 4096	2000	0.006766294602	1411958687148	1411958700682
524288 8192	300	0.012254492656	1411958831559	1411958835236
524288 16384	300	0.022924079060	1411958870778	1411958877656
524288 32768	100	0.044155263911	1411958944132	1411958948548
524288 65536	100	0.087396147922	1411958991344	1411959000084
524288 131072	40	0.172110718052	1411959084656	1411959091541
524288 262144	40	0.344105217762	1411959158155	1411959171921
524288 524288	9	0.690644433329	1411959304853	1411959311070
