524288 1	7000	0.001148259515	1410995169456	1410995177495
524288 2	7000	0.001153491224	1410995256217	1410995264293
524288 4	7000	0.001147470982	1410995343188	1410995351221
524288 8	7000	0.001147448141	1410995429501	1410995437534
524288 16	7000	0.001143254652	1410995516092	1410995524096
524288 32	7000	0.001141510631	1410995602287	1410995610278
524288 64	7000	0.001172432547	1410995688389	1410995696597
524288 128	7000	0.001207773904	1410995776849	1410995785304
524288 256	7000	0.001249621864	1410995867935	1410995876683
524288 512	7000	0.001327169903	1410995962234	1410995971525
524288 1024	7000	0.001487861909	1410996062281	1410996072697
524288 2048	1000	0.001855814925	1410996174629	1410996176485
524288 4096	1000	0.002744502629	1410996194646	1410996197391
524288 8192	1000	0.004159616125	1410996224198	1410996228358
524288 16384	1000	0.006889782160	1410996269030	1410996275920
524288 32768	1000	0.012746409358	1410996343268	1410996356016
524288 65536	500	0.023049670580	1410996480735	1410996492260
524288 131072	90	0.045734357532	1410996604839	1410996608955
524288 262144	90	0.089897892065	1410996649296	1410996657388
524288 524288	90	0.177472515051	1410996736730	1410996752704
