524288 1	92.987003058104	0.084906495328	22.954278523490	0.020959567231	2.967841163311	0.002709937772
524288 2	93.477573904179	0.086125194875	22.619739756368	0.020840608214	2.418466224371	0.002228244339
524288 4	93.007135575943	0.087049012883	22.610414394766	0.021161970442	2.256406761178	0.002111859268
524288 8	93.069699286442	0.089961804786	22.846518987342	0.022083600752	2.618275316456	0.002530842742
524288 16	92.995540265036	0.091615837169	22.996894409938	0.022655707227	2.346790890269	0.002311973364
524288 32	92.892838939857	0.094839314504	23.203363914373	0.023689566956	2.603720693170	0.002658279029
524288 64	93.002548419980	0.102545153712	22.943934760449	0.025298116630	2.830657492355	0.003121099503
524288 128	93.079001019368	0.117729826878	22.584042553191	0.028565147787	3.575000000000	0.004521794674
524288 256	93.155198776758	0.147613633946	22.750000000000	0.036049627035	3.522575250836	0.005581869187
524288 512	93.164245667686	0.192795487340	22.924558080808	0.047440424334	3.070707070707	0.006354567269
524288 1024	93.258919469929	0.282350166939	22.837308347530	0.069142103093	2.823253833049	0.008547667029
524288 2048	93.279434250765	0.460209622262	22.762138429752	0.112300800415	2.837939049587	0.014001444890
524288 4096	93.246432212029	0.634847466293	22.752420998981	0.154904766655	3.087155963303	0.021018210508
524288 8192	93.034021406728	1.133063695138	22.945000000000	0.279447734193	3.155555555556	0.038431590766
524288 16384	92.843654434251	2.128134023787	22.912215909091	0.525186848079	3.146875000000	0.072131712145
524288 32768	92.764398572885	4.107925219721	22.812716262976	1.010225193164	3.058535178777	0.135442410985
524288 65536	92.777905198777	8.105972098124	22.921636085627	2.002655073483	2.583460754332	0.225716033859
524288 131072	92.749108053007	16.092003264877	22.907619775739	3.974480185956	2.131243628950	0.369771528323
524288 262144	92.880096839959	32.121154572712	22.730759429154	7.861083935314	2.366972477064	0.818581067332
524288 524288	92.849643221203	64.084256498240	22.854102956167	15.773762236124	2.277140672783	1.571668580455
