#1.Msg_size 2.Frags   3.Timer_active 4.Timer_passive 5.Timer_tot   6.Power_cpu_active 7.Power_cpu_passive 8.Power_cpu_tot   9.Energy_cpu_active 10.Energy_cpu_passive 11.Energy_cpu_tot   12.Power_dram_active 13.Power_dram_passive 14.Power_dram_tot   15.Energy_dram_active 16.Energy_dram_passive 17.Energy_dram_tot   18.Power_blade_active 19.Power_blade_passive 20.Power_blade_tot   21.Energy_blade_active 22.Energy_blade_passive 23.Energy_blade_tot   24.Edprod_impact 25.Edprod_ini 26.Edprod_final   27.Msg_rate_impact 28.Msg_rate_ini 29.Msg_rate_final   30.Bw_impact 31.Bw_ini 32.Bw_final
524288 1 -28.885562062048 -26.636567069393 -28.885562062048 .827008504409 10.744454967465 6.117087187125 -27.819667554938 -13.030158144112 -19.917033088554 1.494979061368 -7.419178088239 -2.671627645500 -26.958749939638 -36.031959484522 -31.208134561488 -.683260951607 1.547801338621 .454701005663 -29.766186832799 -24.676484586233 -27.165415577656 -56.463446917709 .000083943646 .000131341122 22.411790428583 1095.248429741504 849.783646995488 22.411790428583 574225608.732314091274 445531368.715970493523
524288 2 -25.950968952278 -26.576093919428 -25.950968952278 -3.623520473354 6.400072486538 1.750327492961 -30.514828080152 -18.475132216418 -24.079919507450 -12.370569367132 -25.312001433967 -18.807008751534 -41.531820918432 -58.615036702490 -49.999930924213 -.313204379353 1.459047397055 .590208522701 -26.345452882572 -24.729288779288 -25.524278341334 -60.256937353177 .000083330196 .000133542420 20.604024858364 2169.927288015002 1722.834930183949 20.604024858364 568833418.989404754985 451630839.938141198351
524288 4 -28.760904791369 -27.210068583595 -28.760904791369 -.965895854679 6.245029261178 2.856744031327 -30.004601050962 -19.265762575455 -24.297849157367 -8.019115058387 -15.498073504899 -11.662925401838 -39.086389913467 -46.925178522355 -42.915692975323 -.492616814492 1.885206379820 .721420014587 -29.395202677477 -24.811896253082 -27.049167023801 -62.967430192825 .000083210072 .000135605316 22.336674969759 4391.556259044808 3410.628611347835 22.336674969759 575610061.985521087321 447037913.346583494747
524288 8 -28.236090311370 -27.562252193068 -28.236090311370 -.604727579938 6.522452996194 3.188640118456 -29.011569339005 -19.242064310697 -23.801756697695 2.945392008576 -19.968164454053 -7.505510150470 -24.459034776909 -53.034092585478 -37.521586726417 -.612087149919 1.753128051532 .594350911217 -29.021006965684 -25.325922629591 -27.132402364083 -61.006663123209 .000083822103 .000134959171 22.018832797234 8775.162519382812 6842.974156554358 22.018832797234 575089050.870271971365 448461154.323946422232
524288 16 -30.256293248888 -30.168823985366 -30.256293248888 -1.682244705165 12.000019499650 5.613379160677 -32.447522865747 -14.548539775239 -22.881706359122 4.379705600783 .049075080846 2.326858477381 -24.551451095862 -30.104943578142 -27.190737280730 -.556428442177 2.241036908710 .872758200861 -30.981076333462 -27.251692650809 -29.071232283081 -60.828727443916 .000084021955 .000135131441 23.228277493722 17630.720836407038 13535.408076382920 23.228277493722 577723460.367385831336 443528251.846915526124
524288 32 -33.325986628903 -32.513663334343 -33.325986628903 -1.370521538669 3.274595724585 1.042843363833 -35.153248081503 -28.174376604683 -31.517138150355 6.704862117872 -24.454016899206 -6.500985045263 -24.386663125561 -64.918576999732 -41.623264173517 -.222616024827 2.563996635714 1.198265553146 -33.622791726791 -29.116017489607 -31.318182838864 -77.083781620883 .000080858629 .000143187518 24.995867251042 35279.704331381909 26461.236270149297 24.995867251042 578022675.765361213237 433540895.050126082167
524288 64 -34.988638491431 -32.035643129496 -34.988638491431 2.104494492709 5.663241266955 4.001491498682 -32.147809994674 -24.558146152788 -28.091822300524 6.212030406438 1.564998471282 3.858662248194 -26.603103191990 -29.969287373656 -28.312408696294 -.545354348066 2.044905577514 .777662504610 -35.724804865784 -29.335638952962 -32.452727899884 -72.950158247188 .000085289035 .000147507521 25.919691377324 69885.426566726735 51771.339682904249 25.919691377324 572501414.434625419469 424110814.682351610500
524288 128 -30.381932228824 -29.640452297753 -30.381932228824 -.992733629112 6.357075472645 2.920522035985 -31.676277441653 -21.399110954301 -26.189913751823 -.944910576598 -7.698668517823 -4.260009618731 -31.613924816059 -39.621041055443 -35.555578910531 .355686247751 2.217886857521 1.306897836390 -29.918181552596 -26.765173799520 -28.303161299243 -66.121305324261 .000090365102 .000150115687 23.302256462577 135252.550827446311 103735.654561456786 23.302256462577 553994448.189220093797 424901241.083726999133
524288 256 -27.895585787865 -27.116189600437 -27.895585787865 -.322528445619 5.861248026472 2.965658566173 -28.308085410812 -19.665594477772 -23.701232966302 -14.536066836029 -19.593844639445 -17.063431075718 -46.486573590613 -52.023138329329 -49.260429729812 .433956968309 1.900757009622 1.181295456158 -27.340573961590 -24.700019750014 -25.991751762496 -62.288370597220 .000096990776 .000157404750 21.811218593685 260662.019990101074 203808.457019345214 21.811218593685 533835816.939727000968 417399719.975618999343
524288 512 -13.030835302770 -12.088502015072 -13.030835302770 2.211127179559 6.496426038086 4.475694659702 -10.531579815749 -4.806755392033 -7.498717265847 -13.730755072428 -23.558815891973 -18.646434253673 -28.550822497994 -38.495225838477 -33.537899556300 .566066607644 1.293403293263 .935236387240 -12.391005522882 -10.638745645746 -11.499295281397 -24.965931272242 .000109747274 .000137146703 11.528566756023 489793.545305125202 433327.369467931109 11.528566756023 501548590.392448206996 443727226.335161456588
