#1.Msg_size 2.Frags   3.Timer_active 4.Timer_passive 5.Timer_tot   6.Power_cpu_active 7.Power_cpu_passive 8.Power_cpu_tot   9.Energy_cpu_active 10.Energy_cpu_passive 11.Energy_cpu_tot   12.Power_dram_active 13.Power_dram_passive 14.Power_dram_tot   15.Energy_dram_active 16.Energy_dram_passive 17.Energy_dram_tot   18.Power_blade_active 19.Power_blade_passive 20.Power_blade_tot   21.Energy_blade_active 22.Energy_blade_passive 23.Energy_blade_tot   24.Edprod_impact 25.Edprod_ini 26.Edprod_final   27.Msg_rate_impact 28.Msg_rate_ini 29.Msg_rate_final   30.Bw_impact 31.Bw_ini 32.Bw_final
524288 1 -.009731151448 -.743438174828 -.009731151448 -2.918021088877 -2.211010361273 -2.554185904270 -2.928036121662 -2.970886073826 -2.947637963839 -5.184371902418 17.293417506832 5.845592525824 -5.194607469755 16.678545155906 4.294613356509 .012060560843 -.173755279117 -.081922333192 .002330657461 -.918485258386 -.410841065570 -2.088666699945 .000059777752 .000061026310 .009730204587 870.968015897068 870.883268927233 .009730204587 456638079.118642241480 456593647.299321530115
524288 2 .480475550785 .274589114351 .480475550785 -.594004281192 -3.051583488875 -1.843507708897 -.110674706006 -2.768615033089 -1.309945063121 -7.975480352618 -7.861750299136 -7.924693251646 -7.456684607422 -7.565573624464 -7.499234163502 .057885456874 .487860067718 .275863975287 .538082861855 .761109596270 .638388055708 -1.500047476802 .000060145163 .000061047369 -.482795263988 1725.535875411478 1733.866680896394 -.482795263988 452338876.523866566122 454522747.196904551395
524288 4 2.686306312202 1.848697246406 2.686306312202 -2.838626271253 -2.681650984010 -2.759068299314 -.076065773543 -.783378119038 -.393822558227 -17.001712725743 -17.294215782409 -17.133006971975 -13.858688344726 -15.125800797442 -14.356199302543 .172665376460 .035346339324 .103253560551 2.854333357256 1.883390149643 2.419429120422 .910607978211 .000061886675 .000061323130 -2.760460743398 3392.284256920659 3485.926932137443 -2.760460743398 444633482.123104659123 456907414.849119034192
524288 8 6.027654627402 4.955250646145 6.027654627402 -2.674537299146 -2.180117736684 -2.422669795089 3.514329179299 2.883163181359 3.229572619159 -2.421314155063 1.629901797866 -.508122875162 3.752288903485 6.504386711515 4.893440848024 1.392898762944 .012595648203 .698999885059 7.336594243959 4.967222123466 6.283347209223 9.235912698374 .000067221337 .000061012833 -6.414285610838 6551.745008062913 6971.992645373940 -6.414285610838 429375160.848411078417 456916510.007226548811
524288 16 7.773159118866 7.010423752174 7.773159118866 -.915517385355 -1.110204917719 -1.014830757273 6.928806327839 5.978048914694 6.498281968070 -24.602678172014 -16.463127530834 -20.689940896024 -14.917113774879 -8.298568745967 -12.111792170852 .322787270880 -.145102482909 .086444899854 8.070855593836 6.875493580198 7.535479366913 12.079073327252 .000068782081 .000060473843 -8.428304650362 12907.268310841131 13995.132206118501 -8.428304650362 422945368.009642200543 458592492.130091065660
524288 32 10.705370462480 10.362445236501 10.705370462480 -.965236085939 -.525776445222 -.738924462405 9.843466522449 9.891152114988 9.865347712010 -5.003633540814 -24.790502683417 -15.234267483780 6.237394488995 -11.859155136117 -2.103614689564 .495481471449 -.216179736442 .136511828718 11.147808852562 10.168667034801 10.708776799699 18.440623774369 .000073370376 .000059840421 -11.988817824684 25031.988906642314 28033.028454554971 -11.988817824684 410124106.246427676062 459293138.199428648159
524288 64 14.360787731258 16.316751583487 14.360787731258 -1.731540839112 -2.106430738497 -1.923234009416 12.877909792086 14.554021996379 13.644446316837 -34.683023988150 -.263561734125 -15.677546905897 -15.341480831405 16.096194642853 .322503879458 .503987223016 -.172219147151 .162705404336 14.792398414480 16.172633082765 15.414543587365 24.885273671435 .000084306716 .000063326759 -16.768939543948 46748.186914666499 54587.362116278745 -16.768939543948 382961147.204947963672 447179670.456555484893
524288 128 22.069133850232 24.720094773331 22.069133850232 -1.300470173703 -3.205040972953 -2.266393628740 21.055666160299 22.307343002440 21.627026374403 -8.507252068614 22.245963912643 10.145581079533 15.439358615547 41.466835342643 29.940402579948 .962708586860 -.551415226069 .200092668692 22.819380971870 24.304989947578 23.492378872289 39.667053066106 .000109561063 .000066101418 -28.318861242757 82591.210442068679 105980.100725872282 -28.318861242757 338293597.970713311635 434094492.573172867626
524288 256 34.556420830352 37.702494472937 34.556420830352 .160392516431 -1.584670901164 -.722426847067 34.661387432967 36.715284017084 35.604870587853 -25.645695449112 32.815007958443 8.524307904182 17.772959817572 58.145425864850 39.518125266030 1.113322612860 .122010937212 .614563009913 35.285018996136 37.778504228410 36.423588015220 58.156263173413 .000169638549 .000070983108 -52.803378526674 134069.007193921397 204861.972549481576 -52.803378526674 274573326.733151022980 419557319.781338268902
524288 512 45.330459946662 49.218526902152 45.330459946662 -1.682503686709 -1.613274586608 -1.647388908146 44.410642919083 48.399282279488 46.274777804697 -11.455733810034 1.367158865998 -4.509602232028 39.067662971607 49.912790292943 44.510650106418 1.346775827212 .128290521956 .735235569174 46.066736096213 49.283674697445 47.553113565978 70.521710581958 .000277157863 .000081701397 -82.917214782559 210905.961957370812 385783.311422787742 -82.917214782559 215967705.044347711527 395042110.896934648163
