524288 1	2000	0.001173785648	1411066104977	1411066107325
524288 2	2000	0.001180532828	1411066130188	1411066132550
524288 4	2000	0.001184745564	1411066155536	1411066157906
524288 8	2000	0.001192603114	1411066180974	1411066183360
524288 16	2000	0.001207232284	1411066206519	1411066208934
524288 32	2000	0.001241164548	1411066232404	1411066234886
524288 64	2000	0.001242172169	1411066259049	1411066261533
524288 128	2000	0.001243334599	1411066285778	1411066288265
524288 256	2000	0.001249785945	1411066312569	1411066315069
524288 512	2000	0.001188482822	1411066339409	1411066341787
524288 1024	2000	0.001189780207	1411066364947	1411066367327
524288 2048	2000	0.001190181167	1411066390529	1411066392909
524288 4096	2000	0.001200863578	1411066416061	1411066418463
524288 8192	2000	0.001225341618	1411066441869	1411066444320
524288 16384	2000	0.001251647522	1411066468125	1411066470628
524288 32768	2000	0.001357993480	1411066495049	1411066497766
524288 65536	2000	0.001569233116	1411066524214	1411066527353
524288 131072	2000	0.002077964397	1411066557933	1411066562089
524288 262144	2000	0.003062865314	1411066602661	1411066608788
524288 524288	1000	0.004814462263	1411066668303	1411066673118
