524288 1	10000	0.000913034863	1412035427973	1412035437104
524288 2	10000	0.000921689870	1412035525437	1412035534655
524288 4	10000	0.000910838838	1412035624017	1412035633126
524288 8	10000	0.000911664027	1412035721212	1412035730330
524288 16	10000	0.000907506854	1412035818546	1412035827622
524288 32	10000	0.000907037080	1412035915614	1412035924685
524288 64	10000	0.000915784637	1412036012439	1412036021598
524288 128	10000	0.000946377715	1412036110164	1412036119629
524288 256	10000	0.000982114694	1412036211337	1412036221159
524288 512	10000	0.001045338398	1412036316176	1412036326631
524288 1024	10000	0.001186247915	1412036427749	1412036439612
524288 2048	3000	0.001425816479	1412036554441	1412036558719
524288 4096	3000	0.001965010754	1412036600100	1412036605995
524288 8192	3000	0.002897489681	1412036663045	1412036671738
524288 16384	1000	0.004695952038	1412036755769	1412036760466
524288 32768	1000	0.008594155762	1412036806044	1412036814639
524288 65536	500	0.015632734558	1412036897827	1412036905644
524288 131072	300	0.030390817681	1412036981239	1412036990358
524288 262144	100	0.059346602024	1412037078561	1412037084496
524288 524288	70	0.116726721895	1412037141969	1412037150140
