524288 1	113.105886850153	0.103269617871	40.743296089385	0.037200049751	7.018016759777	0.006407693969
524288 2	115.661824668705	0.106604332179	40.101328903654	0.036960988636	6.026301218339	0.005554380788
524288 4	115.518221202854	0.105218482391	41.272982062780	0.037593035031	6.249719730942	0.005692487459
524288 8	115.557721712538	0.105349817879	41.056131019037	0.037429397721	6.995940649496	0.006377947422
524288 16	115.483690112130	0.104802240308	41.002390326209	0.037209950254	7.321287964004	0.006644119008
524288 32	115.620795107034	0.104872348333	41.006046119235	0.037194004317	7.283042744657	0.006605989822
524288 64	115.609072375127	0.105873012410	40.868875278396	0.037427088122	6.850640311804	0.006273711153
524288 128	115.783129459735	0.109574573516	40.899784482759	0.038706644591	6.680630387931	0.006322399723
524288 256	116.217125382263	0.114138546542	41.094268672199	0.040359285106	6.262577800830	0.006150569681
524288 512	116.578746177370	0.121864239719	41.675968399592	0.043565490024	5.884429153925	0.006151219742
524288 1024	116.974260958206	0.138760473121	41.503058103976	0.049232916124	5.819954128440	0.006903908448
524288 2048	117.245795107034	0.167170986804	42.649449877751	0.060810288473	5.910757946210	0.008427656085
524288 4096	118.269240570846	0.232400329597	43.942863397548	0.086348199141	6.135288966725	0.012055908799
524288 8192	118.751019367992	0.344079853199	44.661133960047	0.129405174781	6.167009400705	0.017868846100
524288 16384	119.623216106014	0.561744885504	45.252771618625	0.212504845122	6.373059866962	0.029927583473
524288 32768	119.568807339450	1.027592954561	45.941438763377	0.394827880666	6.333382877527	0.054430078950
524288 65536	119.779051987768	1.872474125379	45.131389252949	0.705527028442	6.029161205767	0.094252276739
524288 131072	119.934250764526	3.644899948706	46.474412751678	1.412395404773	6.645693512304	0.201968059897
524288 262144	120.094801223242	7.127218373337	46.608695652174	2.766067711724	7.048695652174	0.418316135657
524288 524288	119.971585117227	14.003889851245	46.609824780976	5.440612054770	6.608103879850	0.771342303835
