524288 1	10000	0.000916450357	1412037231406	1412037240571
524288 2	10000	0.000915612726	1412037329190	1412037338347
524288 4	10000	0.000915585704	1412037427097	1412037436254
524288 8	10000	0.000915456383	1412037524915	1412037534070
524288 16	10000	0.000911951875	1412037622635	1412037631755
524288 32	10000	0.000912388198	1412037720194	1412037729319
524288 64	10000	0.000920793445	1412037817652	1412037826861
524288 128	10000	0.000951756131	1412037916017	1412037925536
524288 256	10000	0.000987267256	1412038017820	1412038027693
524288 512	10000	0.001050906422	1412038123162	1412038133672
524288 1024	10000	0.001182073149	1412038235344	1412038247166
524288 2048	3000	0.001429784261	1412038361590	1412038365880
524288 4096	3000	0.001965198645	1412038407319	1412038413215
524288 8192	3000	0.002907174422	1412038470249	1412038478971
524288 16384	1000	0.004687202293	1412038563282	1412038567970
524288 32768	1000	0.008607615392	1412038613559	1412038622168
524288 65536	500	0.015298990454	1412038705539	1412038713190
524288 131072	300	0.030328548264	1412038787215	1412038796314
524288 262144	100	0.059235473216	1412038884128	1412038890052
524288 524288	70	0.116812515823	1412038947424	1412038955602
