#1.Msg_size 2.Frags  3.Inst_active_diff 4.Inst_passive_diff 5.Inst_tot_diff 6.Cache_active_diff 7.Cache_passive_diff 8.Cache_tot_diff 9.Inst_per_put_ini 10.Inst_per_put_final 11.Inst_per_put_diff 12.Cache_per_put_ini 13.Cache_per_put_final 14.Cache_per_put_diff
524288 1 38.261706396323 16.659746704796 18.605092122638 20.559132544923 15.659604923461 20.559100987535 797561.939911240790 492401.132133582000 38.261706396323 3465.384614744867 2752.931598608100 20.559132544923
524288 2 21.285670492906 15.501518917743 15.919122883628 19.623945405245 -61.666686829957 19.623804130976 311091.957529281795 244873.948519666550 21.285670492906 1726.263445026006 1387.502449023397 19.623945405245
524288 4 10.380290228047 11.203333663464 11.148320413276 28.222633636643 52.941166367619 28.222709709964 136415.433744523670 122255.115805991971 10.380290228047 966.685197882105 693.861176064174 28.222633636643
524288 8 -6.249145707302 11.030622853079 10.038423442177 36.528819559304 -12.500009041851 36.528737770141 57816.429709500980 61429.462644807703 -6.249145707302 539.518561525048 342.438799696606 36.528819559304
524288 16 -36.309647621230 12.758737753786 10.862727511837 51.715388145081 -43.749912456007 51.715305254638 19389.694386720116 26430.024093371717 -36.309647621230 345.518349630852 166.832194006778 51.715388145081
524288 32 -181.178434558999 13.762069877556 10.688466648734 72.576209108452 -8.219337862179 72.576132323662 3904.669205933907 10979.087747952262 -181.178434558999 240.045337436793 65.829531383576 72.576209108452
524288 64 8.007379279634 16.161549073440 15.762773599734 73.305078083233 -8.108191119612 73.305000170522 6578.697892197034 6051.916600307510 8.007379279634 120.822300303128 32.253418723961 73.305078083233
524288 128 6.149164385605 17.766247084513 17.040444415135 75.661565998179 46.280951873063 75.661519639335 4446.659769943823 4173.227351021376 6.149164385605 59.911735180972 14.581578126366 75.661565998180
524288 256 6.840205083356 16.921998058019 16.166539519280 74.218305935427 -13.698643950915 74.218222601377 2774.204294548536 2584.443031370141 6.840205083356 30.084428806204 7.756275395889 74.218305935429
524288 512 16.811048172230 8.449292245344 9.588928107919 5.440441493632 -3.999948012885 5.440383131246 2610.745560434011 2171.851866615086 16.811048172230 3.159318352715 2.987437486138 5.440441493630
524288 1024 12.628090214872 6.605961282930 7.646531366020 -3.742603357469 -66.672706900359 -3.746121873449 1928.165321318782 1684.674865050756 12.628090214872 .698600258477 .724746095206 -3.742603357462
524288 2048 8.691468167575 5.921610595930 6.510827049528 -9.092077565169 -199.999818742017 -9.094706444871 1471.520667593423 1343.623917190239 8.691468167575 .709179687437 .773658854695 -9.092077565141
524288 4096 4.615900009347 5.875819578079 5.514144503097 -67.604536215696 60.000013923251 -67.601787561763 1497.014585743033 1427.913889339793 4.615900009347 .377802734114 .633214520322 -67.604536215698
524288 8192 3.343717693246 4.607531373757 4.192202615959 -229.706699380191 -120.000055453568 -229.704946812848 1347.334830217758 1302.283757112495 3.343717693246 .254711913958 .839802244442 -229.706699381355
524288 16384 2.479023382574 7.228313261524 5.510539222349 -123.166998538063 92.307621282915 -123.161872634880 1292.342777484628 1260.305297847769 2.479023382574 .222357991414 .496229655448 -123.166998537996
524288 32768 2.271721587166 -2.432519213031 -.633603020687 -75.902340568036 -83.333354045016 -75.902404466895 1199.447437820542 1172.199331448858 2.271721587166 .141961466225 .249713541795 -75.902340568404
524288 65536 1.852818682308 -.081974034062 .693220140939 -42.629683220215 46.153528320519 -42.625639064377 1188.327657225121 1166.310100385011 1.852818682308 .087093505817 .124221191452 -42.629683220023
524288 131072 1.848624851236 5.555568851373 4.117395173887 1.172031151080 30.000201560003 1.173422122935 1187.710269138955 1165.753961942970 1.848624851236 .063246765127 .062505493338 1.172031150544
524288 262144 1.937657548541 -3.861371222621 -1.445929002187 1.495454647310 41.176470571657 1.498698702342 1189.568032095130 1166.518277326208 1.937657548541 .031727600034 .031253128165 1.495454646716
524288 524288 1.854947360591 -2.935983445879 -.932367248821 2.240839085687 -41.176381705830 2.237289674528 1187.438452887887 1165.412094647390 1.854947360591 .015864219667 .015508728032 2.240839086081
