524288 1	92.097986748216	0.131755503602	22.082015810277	0.031590561492	3.203063241107	0.004582306577
524288 2	92.054153924567	0.130429642019	22.138944223108	0.031368215845	3.735557768924	0.005292835160
524288 4	92.066641182467	0.129790532807	21.832329317269	0.030778027938	3.495983935743	0.004928447610
524288 8	92.182339449541	0.134382748725	22.154069767442	0.032296042914	4.715116279070	0.006873662460
524288 16	92.073139653415	0.138248576483	21.989700374532	0.033017715976	3.509831460674	0.005270040806
524288 32	92.071992864424	0.143541836195	21.990523465704	0.034283608065	3.288357400722	0.005126606308
524288 64	92.090468909276	0.152983033202	22.374579124579	0.037169220894	3.311026936027	0.005500362303
524288 128	92.321483180428	0.170837579754	22.194069069069	0.041069325514	2.598348348348	0.004808150042
524288 256	92.582696228338	0.205003384034	22.431281094527	0.049668984810	3.394278606965	0.007515860189
524288 512	93.010703363914	0.244021477264	22.560677083333	0.059189851822	3.202083333333	0.008400937495
524288 1024	93.219801223242	0.341197853860	22.594304733728	0.082698398661	2.903291420118	0.010626463355
524288 2048	93.508409785933	0.537406591930	22.678389398573	0.130336041272	2.799057084608	0.016086592980
524288 4096	93.560142711519	0.734872166374	22.828746177370	0.179309369062	2.588685015291	0.020332937831
524288 8192	93.634429153925	1.293578795201	22.797178988327	0.314947691743	3.062743190661	0.042312423778
524288 16384	93.705402650357	2.416805756919	22.909959758551	0.590882927443	2.941398390342	0.075863166500
524288 32768	93.737640163099	4.602413934814	22.997923156802	1.129172462892	2.781542056075	0.136570623038
524288 65536	93.758792048930	9.079445944898	22.797857142857	2.207706680778	3.420000000000	0.331187128727
524288 131072	93.269877675841	18.070812125754	23.084010840108	4.472470999161	2.514566395664	0.487191128005
524288 262144	93.269367991845	36.160381351393	23.194517833554	8.992476610288	2.973910171731	1.152980107295
524288 524288	92.999235474006	71.489641332728	23.218654434251	17.848461541354	2.989678899083	2.298202464849
